PCA1,PCA2,against_bug
4818.28794324393,-3423.882000831539,1.0
4857.466409325911,-866.3400209619692,0.5
-55034.70761762203,-2507.7042768626047,0.5
195347.7891390053,20538.808707823246,0.5
-55015.11643187662,-1228.870043149819,0.25
-55015.10262764866,-1228.452692235253,2.0
4837.8344098182515,-2147.1128037911626,2.0
-55015.13167191677,-1230.3997445918762,0.5
-254913.19335992303,6954.367901985263,1.0
4837.825602504538,-2148.0924253581898,1.0
4818.215628345639,-3427.454900748137,1.0
-255030.93386862156,-728.2770852132007,0.5
4818.220835021214,-3427.142959596353,2.0
194955.47469459404,-5062.718465836105,1.0
4837.885173109164,-2144.7322044049142,0.5
-55015.11046457725,-1228.56000782249,1.0
-55015.080960185296,-1227.2877857333667,0.25
-55015.124872926,-1229.127553042107,2.0
-54995.5218099871,49.36201590678751,1.0
-54995.46841518962,52.499049260448224,0.5
-54995.53817929914,48.94560221090354,0.5
4837.833871184643,-2147.134625705964,2.0
194955.6014837875,-5056.776892795534,2.0
4837.91140995868,-2143.8219720348097,2.0
195034.0154773168,61.709814389822775,1.0
-55015.15308958573,-1231.147755327711,1.0
4837.888343082009,-2145.020159587336,0.25
4818.223986988444,-3427.210386103345,0.5
4837.921927384188,-2142.987057770425,2.0
-55015.10274583993,-1228.978685919517,1.0
4837.782379714773,-2150.1960725847475,0.5
195347.7828939886,20538.56824801529,0.5
195347.83757405783,20540.952694566804,1.0
195034.03954980016,62.49579511560044,1.0
-55015.14482165379,-1230.2633389684981,1.0
-55015.19006674593,-1232.9822628713757,1.0
-255011.21633582262,557.0012136430549,1.0
4837.805751176202,-2148.6212973007755,1.0
4837.869603935003,-2145.6657024656906,1.0
-55015.16270005136,-1231.7722212928384,2.0
4837.762378290525,-2151.110155387505,0.5
-254972.05190657644,3113.658475867848,0.5
-54956.2973127622,2609.3226840452744,1.0
-55015.198381329246,-1233.4710164518185,1.0
-254991.59394461446,1837.5681674034252,0.25
-55015.08774831075,-1228.2588242201382,1.0
195033.99323277862,60.41282616711015,1.0
195190.89990716957,10299.779920936437,1.0
194935.91693648123,-6340.067863192555,1.0
-55015.143268470674,-1230.4410903095393,1.0
-54995.50547608736,50.941971379823514,0.5
4837.853868820432,-2146.5221545087306,0.25
-55015.12140496239,-1229.1693648142718,0.5
4837.843141187133,-2146.8384721155253,0.5
-54975.94723940582,1327.7955606762623,1.0
4837.841690997294,-2147.5299201312114,0.5
-54956.25582430458,2611.652484474989,1.0
195190.91407489564,10300.765019768312,0.5
194955.53002725964,-5060.371220291631,1.0
-55015.02914142362,-1224.9024430562254,1.0
4818.243083165837,-3426.19358465889,0.5
4837.813172437067,-2148.7618627745246,2.0
-55034.82728491692,-2514.016802072416,0.5
4837.824140891923,-2148.1408326556343,0.5
-255030.89563050104,-726.611725189405,0.5
5230.075984884734,23450.452107525005,2.0
195190.90565251585,10299.95749815317,0.5
4837.772327846154,-2150.4223261128914,1.0
-55015.1656103673,-1231.6778810346295,1.0
-55015.197879467494,-1233.3752475941694,1.0
-254972.0030319367,3115.9023381922393,2.0
4837.871378460963,-2145.9258978073926,1.0
-55015.06494618816,-1226.5437105415895,0.25
5230.046327383485,23448.822325911307,4.0
4837.888554822873,-2144.9103311660783,2.0
194975.14835995415,-3779.7534772651265,2.0
195347.93979340707,20545.085633273044,2.0
-55034.74683923906,-2510.0595347951744,0.5
-54936.74126130137,3886.7600687715517,2.0
-55034.81862742344,-2513.460368530862,1.0
4837.913265190518,-2143.63965296207,0.5
4818.177884612969,-3429.2341864722753,1.0
-55015.090407391726,-1227.6473875511326,0.5
-55015.033027877704,-1225.545496406406,0.5
-55015.146499282,-1230.9817339345013,1.0
-54975.85077740478,1332.5593482732409,1.0
4837.927886422329,-2143.4473242862005,2.0
4837.783595033205,-2150.1322573083376,1.0
-55015.061537500645,-1226.2211250997557,0.5
-55015.08152369219,-1227.4093238278176,1.0
-55015.10956784099,-1229.3868332173793,2.0
-55015.11423022042,-1229.482412070277,0.5
4837.839103443582,-2147.702781172221,0.5
4818.286631245681,-3424.283861819142,1.0
-55015.139755296004,-1230.24860164564,1.0
-55015.090958625035,-1228.0606172901003,0.25
-454968.19137834036,4898.018883408913,1.0
194955.53950502744,-5060.039431887535,1.0
-55015.16738851346,-1231.5786678422517,1.0
-54975.89305384324,1330.7374499087866,1.0
-454928.96274701215,7458.066094733804,2.0
194955.54118731435,-5059.701634884711,1.0
-55034.84168397581,-2514.6993045630884,0.5
4837.830891348614,-2147.619850423222,1.0
4837.889994130744,-2144.6275275570542,0.5
4837.831673293634,-2147.4936875567278,2.0
4818.168712977622,-3429.83976181968,2.0
-255011.2834556321,553.522819191938,0.5
195347.7768119611,20538.395156334303,0.5
195347.8571871173,20541.663139544482,1.0
195347.83399528038,20540.427555225215,1.0
195034.0671894705,64.04623482052592,0.5
-55034.7666964887,-2510.6991537568306,1.0
195190.88608248704,10298.86897381426,1.0
-54975.88281693455,1331.1708958223921,0.5
-54995.5290652835,49.817316158595595,0.5
-55015.12470311658,-1229.2080319286854,4.0
4837.8366491447805,-2147.503672537365,1.0
-54975.805109845314,1334.7004580428456,1.0
194955.59681159825,-5056.920806267714,1.0
-55015.05089648802,-1226.0044786952901,0.25
-55015.096419821115,-1228.2172032469452,2.0
194955.4673559189,-5063.227416915081,0.5
-55015.076676426586,-1227.3487030169263,1.0
-55034.6922853364,-2507.258759505567,1.0
-55015.11284972424,-1228.5929495506873,0.5
4837.812235306974,-2148.516308757995,2.0
-55034.82574270463,-2513.989884217239,0.5
-454987.7850679833,3618.936203328274,1.0
194955.5234955188,-5060.172993687152,2.0
4837.864258325124,-2146.427607570289,1.0
4818.1845702000555,-3429.127885656592,0.5
4837.7595127184095,-2150.9966072947195,2.0
195347.74458106124,20536.568942688973,1.0
-55034.72441045523,-2508.857846842055,2.0
195347.76947932833,20537.779022309292,2.0
-55015.16708472059,-1231.558340592459,2.0
-55034.70049021034,-2507.3998224349134,0.5
-55015.108516202825,-1229.0085714321667,1.0
4818.228738816557,-3426.6395921940702,0.5
194896.76261960217,-8897.071071322911,0.5
4818.299296644,-3423.471685373176,0.25
-55015.13398310514,-1230.4903551833222,1.0
195033.9838694204,59.71765940358949,1.0
-55015.12791564025,-1230.2111657817127,1.0
194975.14279990413,-3779.869443664336,0.5
4837.881578446559,-2145.4176147007724,1.0
194975.16872360863,-3779.2054735373413,0.5
-54995.45049241499,53.05126119049294,1.0
194955.5329704929,-5060.209531863224,2.0
-55015.0309753628,-1225.3361361335824,1.0
-55034.772488036186,-2511.613753977311,1.0
-54956.22968567982,2613.1477634224425,0.5
4837.832890226322,-2147.9017555523023,1.0
-54995.53030432147,49.09485155450085,0.5
4818.167842140962,-3429.8579592498195,2.0
-55015.09577194811,-1228.291435083614,1.0
194955.47200936265,-5062.902881878775,4.0
