PCA1,PCA2,against_bug
4818.287943244446,-3423.8820008315324,1.0
4857.466409326065,-866.3400209619613,0.5
-55034.70761762187,-2507.704276862589,0.5
195347.78913900582,20538.808707823242,0.5
-55015.1164318762,-1228.8700431498091,0.25
-55015.10262764862,-1228.4526922352452,2.0
4837.834409818286,-2147.112803791155,2.0
-55015.13167191669,-1230.3997445918903,0.5
-254913.19335992297,6954.367901985264,1.0
4837.825602504658,-2148.092425358205,1.0
4818.215628345963,-3427.4549007481346,1.0
-255030.93386862136,-728.2770852132071,0.5
4818.220835021464,-3427.142959596351,2.0
194955.47469459428,-5062.718465836126,1.0
4837.885173109127,-2144.7322044049088,0.5
-55015.11046457698,-1228.560007822478,1.0
-55015.08096018492,-1227.2877857333533,0.25
-55015.12487292581,-1229.1275530420917,2.0
-54995.52180998691,49.36201590677592,1.0
-54995.4684151893,52.49904926045747,0.5
-54995.53817929898,48.94560221089341,0.5
4837.833871184615,-2147.1346257059595,2.0
194955.6014837881,-5056.776892795544,2.0
4837.911409958731,-2143.8219720348097,2.0
195034.01547731692,61.709814389821986,1.0
-55015.15308958548,-1231.1477553277218,1.0
4837.888343082042,-2145.0201595873386,0.25
4818.2239869884215,-3427.2103861033484,0.5
4837.9219273845665,-2142.9870577704187,2.0
-55015.102745839744,-1228.97868591953,1.0
4837.782379715005,-2150.1960725847675,0.5
195347.782893989,20538.568248015297,0.5
195347.83757405798,20540.95269456681,1.0
195034.03954980057,62.49579511559568,1.0
-55015.14482165361,-1230.2633389684906,1.0
-55015.190066745854,-1232.9822628713846,1.0
-255011.21633582248,557.0012136430669,1.0
4837.805751176318,-2148.621297300775,1.0
4837.8696039351635,-2145.6657024656906,1.0
-55015.16270005109,-1231.772221292853,2.0
4837.762378291227,-2151.1101553875214,0.5
-254972.05190657638,3113.6584758678446,0.5
-54956.297312762006,2609.3226840452617,1.0
-55015.19838132919,-1233.4710164518347,1.0
-254991.59394461417,1837.568167403444,0.25
-55015.08774831053,-1228.2588242201473,1.0
195033.99323277897,60.41282616710305,1.0
195190.89990717056,10299.779920936418,1.0
194935.9169364816,-6340.067863192569,1.0
-55015.14326847042,-1230.4410903095359,1.0
-54995.50547608745,50.941971379834285,0.5
4837.8538688207045,-2146.5221545087334,0.25
-55015.12140496203,-1229.1693648142627,0.5
4837.843141186982,-2146.8384721155253,0.5
-54975.947239405476,1327.7955606762525,1.0
4837.841690998059,-2147.52992013123,0.5
-54956.2558243043,2611.652484474991,1.0
195190.91407489614,10300.765019768305,0.5
194955.53002726007,-5060.371220291654,1.0
-55015.029141423525,-1224.902443056215,1.0
4818.2430831659585,-3426.1935846588876,0.5
4837.813172437251,-2148.7618627745414,2.0
-55034.82728491665,-2514.0168020724304,0.5
4837.824140891666,-2148.1408326556502,0.5
-255030.8956305011,-726.6117251894138,0.5
5230.075984885218,23450.45210752501,2.0
195190.90565251652,10299.95749815315,0.5
4837.7723278468475,-2150.4223261129027,1.0
-55015.16561036708,-1231.6778810346368,1.0
-55015.197879467276,-1233.375247594182,1.0
-254972.00303193682,3115.9023381922407,2.0
4837.8713784615975,-2145.925897807403,1.0
-55015.064946188126,-1226.5437105415804,0.25
5230.046327383723,23448.8223259113,4.0
4837.888554823119,-2144.9103311660783,2.0
194975.14835995436,-3779.7534772651306,2.0
195347.93979340768,20545.08563327304,2.0
-55034.7468392388,-2510.059534795182,0.5
-54936.74126130133,3886.760068771545,2.0
-55034.81862742314,-2513.4603685308703,1.0
4837.913265190553,-2143.639652962067,0.5
4818.177884612931,-3429.2341864722766,1.0
-55015.090407391544,-1227.6473875511183,0.5
-55015.033027877565,-1225.5454964064083,0.5
-55015.14649928163,-1230.9817339345154,1.0
-54975.85077740473,1332.5593482732456,1.0
4837.927886422258,-2143.4473242862077,2.0
4837.783595033456,-2150.13225730836,1.0
-55015.06153750047,-1226.2211250997461,0.5
-55015.081523692,-1227.4093238278128,1.0
-55015.10956784082,-1229.3868332173897,2.0
-55015.11423022044,-1229.4824120702888,0.5
4837.839103443781,-2147.70278117224,0.5
4818.286631245865,-3424.2838618191454,1.0
-55015.139755295706,-1230.2486016456405,1.0
-55015.09095862473,-1228.060617290099,0.25
-454968.1913783406,4898.0188834089295,1.0
194955.5395050284,-5060.039431887562,1.0
-55015.16738851345,-1231.5786678422537,1.0
-54975.89305384294,1330.7374499087928,1.0
-454928.9627470125,7458.066094733815,2.0
194955.54118731478,-5059.70163488473,1.0
-55034.841683975654,-2514.6993045631007,0.5
4837.83089134912,-2147.619850423225,1.0
4837.889994131168,-2144.627527557048,0.5
4837.83167329384,-2147.4936875567346,2.0
4818.168712978018,-3429.839761819685,2.0
-255011.2834556318,553.5228191919359,0.5
195347.77681196178,20538.395156334314,0.5
195347.85718711768,20541.66313954448,1.0
195347.8339952808,20540.427555225207,1.0
195034.06718947086,64.04623482053103,0.5
-55034.766696488485,-2510.6991537568247,1.0
195190.88608248765,10298.868973814237,1.0
-54975.882816934376,1331.170895822398,0.5
-54995.52906528325,49.81731615860372,0.5
-55015.124703116366,-1229.208031928676,4.0
4837.836649144767,-2147.5036725373775,1.0
-54975.805109845125,1334.7004580428547,1.0
194955.59681159887,-5056.920806267728,1.0
-55015.050896487664,-1226.0044786952785,0.25
-55015.09641982103,-1228.2172032469407,2.0
194955.46735591954,-5063.227416915106,0.5
-55015.076676426455,-1227.3487030169235,1.0
-55034.69228533632,-2507.2587595055593,1.0
-55015.11284972401,-1228.5929495506734,0.5
4837.812235307414,-2148.516308758004,2.0
-55034.82574270433,-2513.9898842172533,0.5
-454987.78506798355,3618.936203328284,1.0
194955.5234955193,-5060.17299368716,2.0
4837.864258325659,-2146.4276075703037,1.0
4818.184570200276,-3429.127885656597,0.5
4837.759512719,-2150.996607294728,2.0
195347.74458106188,20536.56894268896,1.0
-55034.72441045474,-2508.8578468420546,2.0
195347.769479329,20537.77902230929,2.0
-55015.167084720335,-1231.558340592459,2.0
-55034.70049020997,-2507.3998224348998,0.5
-55015.10851620266,-1229.0085714321704,1.0
4818.228738816455,-3426.639592194062,0.5
194896.76261960273,-8897.071071322938,0.5
4818.2992966442835,-3423.4716853731716,0.25
-55015.13398310484,-1230.4903551833359,1.0
195033.9838694206,59.71765940358273,1.0
-55015.12791564013,-1230.2111657817277,1.0
194975.14279990457,-3779.8694436643436,0.5
4837.881578446599,-2145.417614700782,1.0
194975.1687236093,-3779.205473537366,0.5
-54995.45049241488,53.05126119049419,1.0
194955.53297049343,-5060.209531863244,2.0
-55015.030975362635,-1225.3361361335756,1.0
-55034.77248803608,-2511.6137539773317,1.0
-54956.229685679544,2613.147763422452,0.5
4837.8328902267385,-2147.901755552317,1.0
-54995.53030432144,49.094851554482375,0.5
4818.167842141585,-3429.8579592498245,2.0
-55015.09577194799,-1228.2914350836145,1.0
194955.47200936335,-5062.902881878796,4.0
